STATE,STATENAME,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,AOI1NAME,SOE,SOENAME,VNUMBER2,VNUMBER2NAME,AOI2,AOI2NAME
4,Arizona,40899,3,1,3,1,55,Non-Harmful Event,69,Re-entering Roadway,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40899,4,1,4,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40899,5,1,5,1,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40899,6,1,6,1,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40900,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40901,1,1,1,1,98,Not Reported,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40902,1,1,1,1,83,Right-Back Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40902,1,2,1,1,83,Right-Back Side,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40903,1,1,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40903,1,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40903,2,2,2,2,12,12 Clock Point,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40904,1,1,1,1,12,12 Clock Point,74,Road Vehicle on Rails,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40905,1,1,1,1,81,Right,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40905,1,2,1,1,81,Right,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40906,1,1,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,63,Left-Back Side
4,Arizona,40906,1,2,1,1,11,11 Clock Point,12,Motor Vehicle In-Transport,2,2,63,Left-Back Side
4,Arizona,40907,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40907,2,1,2,1,0,Non-Collision,2,Fire/Explosion,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40907,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40907,3,2,2,2,98,Not Reported,30,Utility Pole/Light Support,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40908,1,1,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40908,1,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40909,1,1,1,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40909,2,1,2,1,98,Not Reported,33,Curb,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40910,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40910,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40911,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40911,2,1,2,1,55,Non-Harmful Event,68,Cross Centerline,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40911,3,1,3,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40911,3,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,12,12 Clock Point
4,Arizona,40912,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40912,2,1,2,1,98,Not Reported,42,Tree (Standing Only),9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40913,1,1,1,1,12,12 Clock Point,9,Pedalcyclist,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40914,1,1,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40914,2,1,2,1,55,Non-Harmful Event,63,Ran Off Roadway - Right,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40914,3,1,3,1,61,Left,24,Guardrail Face,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40914,1,2,1,1,12,12 Clock Point,12,Motor Vehicle In-Transport,2,2,6,6 Clock Point
4,Arizona,40914,4,2,2,2,0,Non-Collision,1,Rollover/Overturn,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40914,5,2,3,2,0,Non-Collision,5,Fell/Jumped from Vehicle,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40915,1,1,1,1,55,Non-Harmful Event,64,Ran Off Roadway - Left,5555,Non-Harmful Event,55,Non-Harmful Event
4,Arizona,40915,2,1,2,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40915,2,2,1,1,98,Not Reported,12,Motor Vehicle In-Transport,2,2,98,Not Reported
4,Arizona,40916,1,1,1,1,83,Right-Back Side,8,Pedestrian,9999,Not a Motor Vehicle,77,Not a Motor Vehicle
4,Arizona,40917,1,1,1,1,55,Non-Harmful Event,62,Separation of Units,5555,Non-Harmful Event,55,Non-Harmful Event
