STATE,STATENAME,ST_CASE,VEH_NO,TRAILER_NO,VehicleDescriptor,VINDecodedOn,VINDecodeError,VehicleTypeId,VehicleType,ManufacturerFullNameId,ManufacturerFullName,MakeId,Make,ModelId,Model,ModelYear,Series,Trim,PlantCountryId,PlantCountry,PlantState,PlantCity,PlantCompanyName,Note,BodyClassId,BodyClass,GrossVehicleWeightRatingFromId,GrossVehicleWeightRatingFrom,GrossVehicleWeightRatingToId,GrossVehicleWeightRatingTo,TrailerBodyTypeId,TrailerBodyType,TrailerTypeConnectionId,TrailerTypeConnection,TrailerLengthFT,OtherTrailerInfo,AxlesCount,AxleConfigurationId,AxleConfiguration
32,Nevada,320167,2,2,1P9FP242*YS405***,2021-09-08 14:54:28,0,6,TRAILER,3142,PANELLA TRAILERS,4219,PANELLA TRAILERS,8984,PANELLA TRAILERS,2000,,,6,UNITED STATES (USA),CALIFORNIA,STOCKTON,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,24.000,,2,,
32,Nevada,320181,2,1,591SD242*FR******,2021-09-08 14:54:28,0,6,TRAILER,7719,"DRAGON ESP, LTD",1415,DRAGON ESP,4763,Dragon ESP,2015,,,6,UNITED STATES (USA),COLORADO,LAMAR,,,,,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,24.000,,2,,
32,Nevada,320181,2,2,1D9SD423*ER661***,2021-09-08 14:54:29,0,6,TRAILER,7719,"DRAGON ESP, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2014,,,6,UNITED STATES (USA),COLORADO,LAMAR,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,4,Straight Semi/Semi Trailer,42.000,,3,,
32,Nevada,320194,2,1,1S9SS423*GL476***,2021-09-08 14:54:29,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2016,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,42.000,I-Beam,3,,
32,Nevada,320194,2,2,1S9SS312*GL476***,2021-09-08 14:54:29,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2016,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,31.000,I-Beam,2,,
32,Nevada,320197,1,1,1S9SS423*JL476***,2021-09-08 14:54:29,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2018,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,42.000,I-Beam,3,,
32,Nevada,320197,1,2,1S9SS232*JL476***,2021-09-08 14:54:30,0,6,TRAILER,8211,SMITHCO MANUFACTURING,6887,SMITHCO MANUFACTURING,18396,SMITHCO MANUFACTURING,2018,,,6,UNITED STATES (USA),IOWA,LE MARS,,,61,Trailer,,,,,22,Side Dump Trailer,,,23.000,I-Beam,2,,
32,Nevada,320218,2,1,3H3V865C*LR******,2021-09-08 14:54:30,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,86.000,Material: Aluminum/Steel,5,,
32,Nevada,320218,3,1,1JJV532W*1L******,2021-09-08 14:54:30,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
32,Nevada,320228,1,1,1UYVS253*6U******,2021-09-08 14:54:30,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320255,1,1,1UYVS253*8U******,2021-09-08 14:54:30,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
32,Nevada,320273,2,1,1JJV532B*BL******,2021-09-08 14:54:31,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2011,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
32,Nevada,320278,1,1,1JJV532B*DL******,2021-09-08 14:54:31,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10945,Refrigerated Van,2013,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
32,Nevada,320280,1,1,1JJV532D*EL******,2021-09-08 14:54:31,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
32,Nevada,320282,1,1,3H3V532C*JR******,2021-09-08 14:54:31,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2018,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
32,Nevada,320287,1,1,1UYVS248*WM******,2021-09-08 14:54:31,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,1998,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
33,New Hampshire,330077,2,1,1GRAA902*HB******,2021-09-08 14:54:32,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,45.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
34,New Jersey,340031,2,1,1JJV482W*9L******,2021-09-08 14:54:32,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
34,New Jersey,340068,2,1,40FSK704*21******,2021-09-08 14:54:33,0,6,TRAILER,15360,TALBERT MANUFACTURING INC.,5932,TALBERT,18136,TALBERT,2002,,,6,UNITED STATES (USA),INDIANA,RENSSELAER,,,61,Trailer,,,,,,,6,Kingpin,70.000,"Semi-Trailer, Drop Deck",4,,
34,New Jersey,340073,2,1,1JJV532D*CL******,2021-09-08 14:54:33,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
34,New Jersey,340118,3,1,1GRAA062*8B******,2021-09-08 14:54:33,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2008,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
34,New Jersey,340127,1,1,1UYVS253*H7******,2021-09-08 14:54:33,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
34,New Jersey,340135,1,1,5EF2GC40*1B******,2021-09-08 14:54:33,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2001,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,,
34,New Jersey,340252,2,1,1GRAA902*6B******,2021-09-08 14:54:34,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
34,New Jersey,340291,1,1,3H3V532C*ET******,2021-09-08 14:54:34,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2014,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
34,New Jersey,340407,2,1,1GRAA062*4T******,2021-09-08 14:54:34,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2004,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
34,New Jersey,340441,1,1,1PMS2422*B1******,2021-09-08 14:54:34,1,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2011,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,Vessel Code: DOT 406,2,,
34,New Jersey,340463,4,1,3H3V281C*BT******,2021-09-08 14:54:34,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2011,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,28.000,Material: Aluminum/Steel,1,,
34,New Jersey,340463,4,2,1JJV281W*9L******,2021-09-08 14:54:35,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2009,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
34,New Jersey,340518,1,1,1NNZA482*XM******,2021-09-08 14:54:35,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,,,1999,,,6,UNITED STATES (USA),INDIANA,MONON,,Smooth side Aluminum,,,,,,,171,Trailer on Flat Car (TOFC),,,48.000,Dry Freight Van,2,3,Tandem
35,New Mexico,350035,2,1,1GRAP062*GJ******,2021-09-08 14:54:35,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350038,2,1,1DW1A281*8S******,2021-09-08 14:54:35,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2008,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
35,New Mexico,350038,2,2,1DW1A281*6S******,2021-09-08 14:54:36,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2006,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
35,New Mexico,350075,1,1,1W94F352*EW519***,2021-09-08 14:54:36,0,6,TRAILER,7250,WADSWORTH INDUSTRIES,3530,WADSWORTH INDUSTRIES,,,2014,,,6,UNITED STATES (USA),TEXAS,WICHITA FALLS,Wadsworth Industries,,,,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,35.000,,2,,
35,New Mexico,350075,2,1,13N14830*71******,2021-09-08 14:54:36,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2007,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,3,,
35,New Mexico,350097,2,1,5UJFS482*7T******,2021-09-08 14:54:36,0,6,TRAILER,11565,"DIRECT TRAILER, LP",1419,DIRECT TRAILER,4767,Direct Trailer,2007,,,6,UNITED STATES (USA),TEXAS,TENNESSEE COLONY,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Steel,2,,
35,New Mexico,350106,3,1,1GRAA062*GK******,2021-09-08 14:54:37,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2016,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350110,1,1,1PMA1432*X1******,2021-09-08 14:54:37,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,1999,,,6,UNITED STATES (USA),MINNESOTA,OPOLE,,,61,Trailer,,,,,15,Tank Trailer,30,Other,43.000,Vessel Code: Non-Code,2,,
35,New Mexico,350111,2,1,571BE202*KM******,2021-09-08 14:54:37,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2019,,,6,UNITED STATES (USA),TEXAS,MCGREGOR,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,20.000,,2,,
35,New Mexico,350112,2,1,5HTDL452*D7******,2021-09-08 14:54:37,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2013,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Round Double Conical,61,Trailer,,,,,15,Tank Trailer,,,45.000,AL 307/407,2,,
35,New Mexico,350181,1,1,1UNST422*KL******,2021-09-08 14:54:38,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",1415,DRAGON ESP,4763,Dragon ESP,2019,,,6,UNITED STATES (USA),TEXAS,LA PORTE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
35,New Mexico,350186,1,1,1GRAA062*DW******,2021-09-08 14:54:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2013,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
35,New Mexico,350186,2,1,1GRAA062*XB******,2021-09-08 14:54:38,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
35,New Mexico,350192,1,1,5HTAB422*77******,2021-09-08 14:54:38,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,42.000,AL 306/406,2,,
35,New Mexico,350204,1,1,1UYVS253*8M******,2021-09-08 14:54:39,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
35,New Mexico,350205,2,1,3H3V532C*HT******,2021-09-08 14:54:39,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
35,New Mexico,350236,2,1,13N14830*R1******,2021-09-08 14:54:40,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1994,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,"Tandem Axles, Spread",2,,
35,New Mexico,350264,2,1,16WTE402*6A******,2021-09-08 14:54:40,0,6,TRAILER,2208,CERTIFIED STAINLESS SERVICES INC DBA WESTMARK,1771,WEST-MARK,5206,"Certified Stainless Services, Inc dba West-Mark",2006,,,6,UNITED STATES (USA),CALIFORNIA,ATWATER,,,61,Trailer,,,,,15,Tank Trailer,,,40.000,NON-SPEC,2,,
35,New Mexico,350292,1,1,3H3V532C*HT******,2021-09-08 14:54:40,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
36,New York,360098,1,1,1TTE482A*F3******,2021-09-08 14:54:40,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10512,BENSON,27664,Aluminium Flatbed,2015,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,61,Trailer,,,,,61,Drop Deck Trailer,6,Kingpin,48.000,,2,,
36,New York,360424,1,1,1S9DS283*4S188***,2021-09-08 14:54:41,0,6,TRAILER,1464,"SPECTOR MANUFACTURING, INC.",4409,SPECTOR MANUFACTURING,,,2004,,,6,UNITED STATES (USA),PENNSYLVANIA,SAINT CLAIR,"Spector Manufacturing, Inc.",,,,,,,,4,Dump Trailer/Dumping Trailer,,,28.000,Body Type - Steel,3,,
36,New York,360537,2,1,4A2LG202*F2******,2021-09-08 14:54:41,0,6,TRAILER,5943,"M.H. EBY, INC.",5684,"M.H. EBY, INC",14899,"M.H. EBY, INC",2015,,,6,UNITED STATES (USA),OHIO,WEST JEFFERSON,,,61,Trailer,,,,,13,Livestock Trailer,3,Gooseneck,20.000,Gooseneck/5th wheel trailer,2,,
36,New York,360672,1,1,1TKL0394*EW******,2021-09-08 14:54:41,0,6,TRAILER,13498,TRAIL KING INDUSTRIES,3251,TRAIL KING INDUSTRIES,7386,TRAIL KING INDUSTRIES,2014,,,6,UNITED STATES (USA),NORTH DAKOTA,WEST FARGO,,Configuration: Position not used at this time.,61,Trailer,,,,,,,,,39.000,"Trailer Length: Inverted Hoist= Add 2FT( but leave the unit part # as is)   Extend Apron = Add 1 Ft( if apron 14"" extended floor plate)",4,,
37,North Carolina,370766,1,1,1H9FT216*GL059***,2021-09-08 14:54:41,0,6,TRAILER,9857,HARDEE MANUFACTURING CO.,5100,HARDEE MANUFACTURING COMPANY INC.,12672,Hardee Manufacturing Company Inc.,2016,4616-B/4816-B,,6,UNITED STATES (USA),SOUTH CAROLINA,LORIS,,,61,Trailer,4,"Class 3: 10,001 - 14,000 lb (4,536 - 6,350 kg)",,,76,Tilt/Angled Trailer,,,16.000,,2,,
37,North Carolina,371280,1,1,1G9FH472*EB336***,2021-09-08 14:54:42,0,6,TRAILER,5872,"GLOBE TRAILER MANUFACTURING, INC.",3164,GLOBE TRAILER MANUFACTURING,7265,Globe Trailer Manufacturing,2014,,,6,UNITED STATES (USA),FLORIDA,BRADENTON,,,61,Trailer,,,,,8,Hydraulic Trailer,5,Fifth Wheel,47.000,,2,,
38,North Dakota,380009,2,1,1UNST483*ES******,2021-09-08 14:54:42,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2014,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,48.000,,3,,
38,North Dakota,380016,2,1,1P9CD382*KN343***,2021-09-08 14:54:42,0,6,TRAILER,8027,"PRATT INDUSTRIES, LLC",3015,PRATT INDUSTRIES,7027,Pratt Industries,2019,,,6,UNITED STATES (USA),MICHIGAN,NILES,,,61,Trailer,,,,,9,Flatbed - Double Drop,,,38.000,Type: Semitrailer,2,,
38,North Dakota,380065,1,1,1UNST534*ES******,2021-09-08 14:54:43,0,6,TRAILER,1739,"DRAGON PRODUCTS, LTD",956,DRAGON PRODUCTS,4976,Dragon Products,2014,,,6,UNITED STATES (USA),TEXAS,SILSBEE,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,53.000,,4,,
38,North Dakota,380083,2,1,4FGB2242*FC******,2021-09-08 14:54:43,0,6,TRAILER,13341,"FEATHERLITE TRAILER MANUFACTURING, LLC",997,FEATHERLITE TRAILERS,4226,Featherlite Trailers,2015,,,6,UNITED STATES (USA),IOWA,CRESCO,,Trailer Body Type: Stock,61,Trailer,,,,,,,3,Gooseneck,24.000,Aluminum,2,,
38,North Dakota,380091,1,1,1UYVS253*L3******,2021-09-08 14:54:43,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
38,North Dakota,380091,2,1,1Z9M1AA2*JA448***,2021-09-08 14:54:43,0,6,TRAILER,1529,"IOWA STEEL FABRICATORS, LLC",1826,IOWA STEEL FABRICATION,5309,"Iowa Steel Fabrication, LLC.",2018,,,6,UNITED STATES (USA),IOWA,OSCEOLA,"Iowa Steel Fabrication, LLC.",,61,Trailer,,,,,15,Tank Trailer,5,Fifth Wheel,47.000,with Hitch,2,,
39,Ohio,390067,2,1,1RNF48A2*6R******,2021-09-08 14:54:44,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
39,Ohio,390083,1,1,1UYVS253*1P******,2021-09-08 14:54:44,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2001,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
39,Ohio,390131,2,1,1JJV532W*1L******,2021-09-08 14:54:44,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,13327,Wabash National Corporation,2001,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390132,2,1,1GRAA062*6B******,2021-09-08 14:54:44,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
39,Ohio,390166,1,1,1TTE4820*61******,2021-09-08 14:54:45,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,10511,TRANSCRAFT,28401,Transcraft,2006,,,6,UNITED STATES (USA),ILLINOIS,ANNA,,,61,Trailer,,,,,61,Drop Deck Trailer,6,Kingpin,48.000,,2,,
39,Ohio,390198,2,1,1JJV532D*GL******,2021-09-08 14:54:45,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390203,2,1,1JJV532D*GL******,2021-09-08 14:54:45,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390252,1,1,13N24820*G1******,2021-09-08 14:54:46,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,Optional Features: None,61,Trailer,,,,,61,Drop Deck Trailer,,,48.000,,2,,
39,Ohio,390278,2,1,1JJV532D*JL******,2021-09-08 14:54:46,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH NATIONAL CORPORATION,10942,Dry Van Duraplate,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
39,Ohio,390309,2,1,1GR1A062*JW******,2021-09-08 14:54:46,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
39,Ohio,390324,1,1,1GR1A062*LW******,2021-09-08 14:54:46,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
39,Ohio,390324,3,1,4X4FWBN2*JV******,2021-09-08 14:54:47,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2594,Wildwood Laminated Towables,2018,,,6,UNITED STATES (USA),INDIANA,GOSHEN,Salem Laminated and Wildwood Laminated Towable,Address: 2422 Century Drive,61,Trailer,,,,,26,Fifth Wheel,,,37.000,,2,,
