"","CBSA","CBSA_Name","CBSA_POP","CBSA_EMP","CBSA_WRK","TotPop","AutoOwn0","AutoOwn1","AutoOwn2p","NatWalkInd","TotEmp","E5_Ret","E5_Off","E5_Ind","E5_Svc","E5_Ent","E_LowWageWk","E_MedWageWk","E_HiWageWk","City","State"
"5797",16620,"Charleston, WV",267408,125068,107005,1080,54,163,179,8.333333333,1308,20,45,437,776,30,238,344,726,"Charleston","WV"
"5798",16620,"Charleston, WV",267408,125068,107005,1459,50,154,446,8.166666667,3035,869,176,371,413,1206,729,1574,732,"Charleston","WV"
"5799",16620,"Charleston, WV",267408,125068,107005,511,13,90,99,13.66666667,352,130,109,31,72,10,93,145,114,"Charleston","WV"
"5800",16620,"Charleston, WV",267408,125068,107005,510,15,122,114,7,383,0,1,318,62,2,31,103,249,"Charleston","WV"
"5801",16620,"Charleston, WV",267408,125068,107005,376,19,89,93,11.5,125,21,0,74,17,13,23,50,52,"Charleston","WV"
"5802",16620,"Charleston, WV",267408,125068,107005,856,46,242,94,11.5,182,0,3,80,65,34,53,70,59,"Charleston","WV"
"5803",16620,"Charleston, WV",267408,125068,107005,1361,119,245,119,8.5,604,82,22,15,300,185,221,243,140,"Charleston","WV"
"5804",16620,"Charleston, WV",267408,125068,107005,1194,65,42,389,8.166666667,75,24,6,23,12,10,24,31,20,"Charleston","WV"
"5805",16620,"Charleston, WV",267408,125068,107005,1208,0,88,481,7,400,45,209,50,93,3,49,147,204,"Charleston","WV"
"5806",16620,"Charleston, WV",267408,125068,107005,1390,0,92,312,2.5,14,0,11,3,0,0,0,2,12,"Charleston","WV"
"5807",16620,"Charleston, WV",267408,125068,107005,1839,37,285,476,5.333333333,69,17,0,14,26,12,19,28,22,"Charleston","WV"
"5808",16620,"Charleston, WV",267408,125068,107005,1305,16,245,270,7.333333333,57,0,0,5,52,0,7,22,28,"Charleston","WV"
"5809",16620,"Charleston, WV",267408,125068,107005,1114,49,226,241,10.16666667,404,28,27,230,116,3,57,131,216,"Charleston","WV"
"5810",16620,"Charleston, WV",267408,125068,107005,1525,0,392,317,4.666666667,101,0,0,22,21,58,60,31,10,"Charleston","WV"
"5811",16620,"Charleston, WV",267408,125068,107005,570,53,345,14,8.166666667,5671,0,5267,1,401,2,580,3213,1878,"Charleston","WV"
"5812",16620,"Charleston, WV",267408,125068,107005,361,100,94,22,9.833333333,3685,187,216,230,2872,180,432,1443,1810,"Charleston","WV"
"5813",16620,"Charleston, WV",267408,125068,107005,714,14,176,114,8,152,23,0,0,105,24,49,73,30,"Charleston","WV"
"5814",16620,"Charleston, WV",267408,125068,107005,482,163,141,36,8.166666667,258,2,64,2,190,0,42,90,126,"Charleston","WV"
"5815",16620,"Charleston, WV",267408,125068,107005,1383,140,116,394,7.166666667,203,6,21,60,51,65,71,66,66,"Charleston","WV"
"5816",16620,"Charleston, WV",267408,125068,107005,626,33,114,150,6,2279,55,918,94,1211,1,183,1514,582,"Charleston","WV"
"5817",16620,"Charleston, WV",267408,125068,107005,728,0,203,152,11.16666667,201,61,17,31,42,50,77,85,39,"Charleston","WV"
"5818",16620,"Charleston, WV",267408,125068,107005,2582,0,386,723,8.333333333,206,17,36,9,144,0,40,86,80,"Charleston","WV"
"5819",16620,"Charleston, WV",267408,125068,107005,452,27,60,126,2.333333333,17,0,2,14,1,0,8,9,0,"Charleston","WV"
"5820",16620,"Charleston, WV",267408,125068,107005,378,0,97,87,3.666666667,5,0,0,0,5,0,2,3,0,"Charleston","WV"
"5821",16620,"Charleston, WV",267408,125068,107005,2453,49,360,547,4.5,144,53,2,56,17,16,40,40,64,"Charleston","WV"
"5822",16620,"Charleston, WV",267408,125068,107005,1591,56,381,231,4.666666667,121,1,86,3,31,0,14,90,17,"Charleston","WV"
"5823",16620,"Charleston, WV",267408,125068,107005,1259,40,162,221,3.666666667,56,24,0,1,22,9,21,29,6,"Charleston","WV"
"5824",16620,"Charleston, WV",267408,125068,107005,717,97,232,77,5.5,9,0,0,0,9,0,1,7,1,"Charleston","WV"
"5825",16620,"Charleston, WV",267408,125068,107005,1093,84,220,249,7.833333333,273,0,139,0,77,57,106,124,43,"Charleston","WV"
"5826",16620,"Charleston, WV",267408,125068,107005,648,68,190,44,9,58,13,38,0,7,0,10,27,21,"Charleston","WV"
"5827",16620,"Charleston, WV",267408,125068,107005,972,48,130,266,9,684,0,349,51,142,142,133,217,334,"Charleston","WV"
"5828",16620,"Charleston, WV",267408,125068,107005,1498,0,294,352,6.166666667,427,23,44,77,275,8,214,102,111,"Charleston","WV"
"5829",16620,"Charleston, WV",267408,125068,107005,1475,60,189,341,8.333333333,5014,113,148,55,4491,207,560,1938,2516,"Charleston","WV"
"5830",16620,"Charleston, WV",267408,125068,107005,1820,16,225,318,3.666666667,684,0,0,676,8,0,27,43,614,"Charleston","WV"
"5831",16620,"Charleston, WV",267408,125068,107005,1225,14,101,291,2.666666667,65,0,0,64,1,0,5,11,49,"Charleston","WV"
"5832",16620,"Charleston, WV",267408,125068,107005,1040,46,265,255,6.666666667,59,6,15,26,7,5,17,26,16,"Charleston","WV"
"5833",16620,"Charleston, WV",267408,125068,107005,1496,15,197,432,4,116,4,1,0,95,16,31,26,59,"Charleston","WV"
"5834",16620,"Charleston, WV",267408,125068,107005,857,4,128,174,5.166666667,559,0,1,32,526,0,134,291,134,"Charleston","WV"
"5835",16620,"Charleston, WV",267408,125068,107005,1455,42,191,395,5.333333333,37,7,0,13,17,0,18,14,5,"Charleston","WV"
"5836",16620,"Charleston, WV",267408,125068,107005,1504,35,167,371,5.166666667,199,14,0,130,55,0,30,65,104,"Charleston","WV"
"5837",16620,"Charleston, WV",267408,125068,107005,530,0,93,113,3.666666667,75,15,0,56,0,4,16,15,44,"Charleston","WV"
"5838",16620,"Charleston, WV",267408,125068,107005,1129,43,146,332,6.166666667,307,18,2,104,146,37,51,97,159,"Charleston","WV"
"5839",16620,"Charleston, WV",267408,125068,107005,574,16,139,141,7.333333333,135,27,10,26,64,8,25,36,74,"Charleston","WV"
"5840",16620,"Charleston, WV",267408,125068,107005,1090,31,111,282,6.5,102,0,2,43,42,15,30,29,43,"Charleston","WV"
"5841",16620,"Charleston, WV",267408,125068,107005,946,7,125,261,8.666666667,361,194,20,1,114,32,119,170,72,"Charleston","WV"
"5842",16620,"Charleston, WV",267408,125068,107005,817,87,92,76,6.5,268,0,0,35,233,0,46,142,80,"Charleston","WV"
"5843",16620,"Charleston, WV",267408,125068,107005,623,6,141,96,7.666666667,429,153,37,23,114,102,164,184,81,"Charleston","WV"
"5844",16620,"Charleston, WV",267408,125068,107005,829,8,149,238,4.666666667,21,0,0,0,21,0,6,4,11,"Charleston","WV"
"5845",16620,"Charleston, WV",267408,125068,107005,803,19,60,244,6,27,12,0,5,10,0,8,12,7,"Charleston","WV"
"5846",16620,"Charleston, WV",267408,125068,107005,718,31,210,105,9.333333333,267,35,19,0,190,23,72,100,95,"Charleston","WV"
"5847",16620,"Charleston, WV",267408,125068,107005,1104,0,212,287,2.666666667,29,0,1,20,5,3,13,5,11,"Charleston","WV"
"5848",16620,"Charleston, WV",267408,125068,107005,764,21,187,174,1.666666667,29,0,0,25,4,0,4,5,20,"Charleston","WV"
"5849",16620,"Charleston, WV",267408,125068,107005,1368,66,358,185,4.833333333,84,0,30,28,14,12,16,32,36,"Charleston","WV"
"5850",16620,"Charleston, WV",267408,125068,107005,660,0,64,135,8.833333333,542,0,16,0,501,25,142,286,114,"Charleston","WV"
"5851",16620,"Charleston, WV",267408,125068,107005,575,8,106,179,10.5,127,15,14,2,92,4,28,67,32,"Charleston","WV"
"5852",16620,"Charleston, WV",267408,125068,107005,1510,0,307,333,5,41,0,36,0,2,3,11,17,13,"Charleston","WV"
"5853",16620,"Charleston, WV",267408,125068,107005,1329,8,330,322,6.5,702,84,22,35,560,1,233,172,297,"Charleston","WV"
"5854",16620,"Charleston, WV",267408,125068,107005,1597,15,206,486,6.5,118,12,25,22,51,8,28,34,56,"Charleston","WV"
"5855",16620,"Charleston, WV",267408,125068,107005,559,0,160,140,6.666666667,0,0,0,0,0,0,0,0,0,"Charleston","WV"
"5856",16620,"Charleston, WV",267408,125068,107005,1815,28,181,504,2.833333333,175,6,0,154,15,0,24,50,101,"Charleston","WV"
"5857",16620,"Charleston, WV",267408,125068,107005,787,8,67,66,12.16666667,2095,16,925,555,526,73,170,336,1589,"Charleston","WV"
"5858",16620,"Charleston, WV",267408,125068,107005,1644,50,272,405,3.333333333,65,4,0,43,18,0,10,31,24,"Charleston","WV"
"5859",16620,"Charleston, WV",267408,125068,107005,539,23,118,135,3.333333333,28,0,0,13,0,15,8,14,6,"Charleston","WV"
"5860",16620,"Charleston, WV",267408,125068,107005,1423,0,139,392,6,257,46,2,13,172,24,65,77,115,"Charleston","WV"
"5861",16620,"Charleston, WV",267408,125068,107005,1711,0,189,335,5.166666667,812,0,0,679,133,0,42,337,433,"Charleston","WV"
"5862",16620,"Charleston, WV",267408,125068,107005,520,66,119,84,9,2520,122,700,399,1228,71,388,956,1176,"Charleston","WV"
"5863",16620,"Charleston, WV",267408,125068,107005,1418,113,235,319,3.166666667,272,0,3,262,0,7,34,69,169,"Charleston","WV"
"5864",16620,"Charleston, WV",267408,125068,107005,861,18,103,205,2.333333333,0,0,0,0,0,0,0,0,0,"Charleston","WV"
"5865",16620,"Charleston, WV",267408,125068,107005,2113,0,299,590,5,103,6,2,9,86,0,48,29,26,"Charleston","WV"
"5866",16620,"Charleston, WV",267408,125068,107005,2189,59,381,453,8.5,1309,36,534,314,366,59,269,629,411,"Charleston","WV"
"5867",16620,"Charleston, WV",267408,125068,107005,1086,0,99,285,5.5,47,0,5,3,39,0,13,13,21,"Charleston","WV"
"5868",16620,"Charleston, WV",267408,125068,107005,1994,146,271,406,7.333333333,86,0,2,4,73,7,24,18,44,"Charleston","WV"
"5869",16620,"Charleston, WV",267408,125068,107005,800,171,228,128,12.16666667,1355,48,343,53,860,51,224,592,539,"Charleston","WV"
"5870",16620,"Charleston, WV",267408,125068,107005,778,25,162,194,7.166666667,25,8,6,0,11,0,6,9,10,"Charleston","WV"
"5871",16620,"Charleston, WV",267408,125068,107005,632,15,85,188,5.833333333,50,0,3,29,18,0,10,10,30,"Charleston","WV"
"5872",16620,"Charleston, WV",267408,125068,107005,1749,131,385,358,8.333333333,858,172,57,330,218,81,219,305,334,"Charleston","WV"
"5873",16620,"Charleston, WV",267408,125068,107005,783,0,141,202,8.333333333,939,93,351,210,146,139,196,441,302,"Charleston","WV"
"5874",16620,"Charleston, WV",267408,125068,107005,1116,97,271,173,11.83333333,352,122,23,87,103,17,102,149,101,"Charleston","WV"
"5875",16620,"Charleston, WV",267408,125068,107005,2614,125,457,409,6.833333333,432,0,36,123,272,1,82,162,188,"Charleston","WV"
"5876",16620,"Charleston, WV",267408,125068,107005,795,39,134,146,8.166666667,544,140,17,90,176,121,131,224,189,"Charleston","WV"
"5877",16620,"Charleston, WV",267408,125068,107005,569,100,149,52,11.33333333,1431,408,128,229,511,155,419,503,509,"Charleston","WV"
"5878",16620,"Charleston, WV",267408,125068,107005,527,16,152,82,9.5,930,87,0,627,207,9,117,193,620,"Charleston","WV"
"5879",16620,"Charleston, WV",267408,125068,107005,554,10,127,91,7.666666667,34,0,2,0,32,0,5,11,18,"Charleston","WV"
"5880",16620,"Charleston, WV",267408,125068,107005,592,112,100,34,12.33333333,151,12,0,62,57,20,19,85,47,"Charleston","WV"
"5881",16620,"Charleston, WV",267408,125068,107005,916,146,159,78,8.166666667,26,0,0,26,0,0,7,13,6,"Charleston","WV"
"5882",16620,"Charleston, WV",267408,125068,107005,1009,161,179,88,12.83333333,1437,259,84,206,784,104,507,502,428,"Charleston","WV"
"5883",16620,"Charleston, WV",267408,125068,107005,706,260,181,47,12.16666667,2407,268,175,311,1526,127,475,906,1026,"Charleston","WV"
"5884",16620,"Charleston, WV",267408,125068,107005,278,22,117,41,4.833333333,1474,11,155,35,1221,52,269,357,848,"Charleston","WV"
"5885",16620,"Charleston, WV",267408,125068,107005,528,53,113,113,9.166666667,2489,712,799,29,196,753,787,995,707,"Charleston","WV"
"5886",16620,"Charleston, WV",267408,125068,107005,1899,139,251,416,9.5,234,6,22,76,123,7,32,106,96,"Charleston","WV"
"5887",31540,"Madison, WI",647281,389187,345594,1433,7,54,476,4,402,0,19,321,18,44,99,210,93,"Madison","WI"
"5888",31540,"Madison, WI",647281,389187,345594,656,4,92,213,2.666666667,35,0,0,18,17,0,11,8,16,"Madison","WI"
"5889",31540,"Madison, WI",647281,389187,345594,765,0,71,276,5.666666667,99,13,0,27,30,29,34,38,27,"Madison","WI"
"5890",31540,"Madison, WI",647281,389187,345594,769,2,81,207,6,451,0,46,308,92,5,100,94,257,"Madison","WI"
"5891",31540,"Madison, WI",647281,389187,345594,1736,15,246,388,8.833333333,1605,459,285,18,728,115,386,638,581,"Madison","WI"
"5892",31540,"Madison, WI",647281,389187,345594,1266,13,115,386,4.5,120,0,18,61,5,36,44,16,60,"Madison","WI"
"5893",31540,"Madison, WI",647281,389187,345594,837,10,88,297,3.166666667,42,0,17,17,8,0,24,12,6,"Madison","WI"
"5894",31540,"Madison, WI",647281,389187,345594,1755,15,167,595,4.5,344,0,8,267,57,12,52,70,222,"Madison","WI"
"5895",31540,"Madison, WI",647281,389187,345594,1694,24,271,457,7,529,96,25,185,190,33,146,173,210,"Madison","WI"
"5896",31540,"Madison, WI",647281,389187,345594,1489,5,82,451,4.666666667,494,41,26,356,58,13,86,117,291,"Madison","WI"
"5897",31540,"Madison, WI",647281,389187,345594,2035,17,145,636,7.166666667,415,100,58,90,141,26,143,125,147,"Madison","WI"
"5898",31540,"Madison, WI",647281,389187,345594,962,4,52,353,4,54,0,24,2,21,7,21,13,20,"Madison","WI"
"5899",31540,"Madison, WI",647281,389187,345594,925,4,89,266,6.166666667,392,170,17,108,97,0,152,136,104,"Madison","WI"
"5900",31540,"Madison, WI",647281,389187,345594,1301,2,269,331,6.166666667,1355,267,14,919,19,136,281,317,757,"Madison","WI"
"5901",31540,"Madison, WI",647281,389187,345594,664,2,38,249,3.5,83,28,5,50,0,0,9,31,43,"Madison","WI"
"5902",31540,"Madison, WI",647281,389187,345594,1067,0,176,230,6.166666667,7,0,0,3,4,0,4,3,0,"Madison","WI"
"5903",31540,"Madison, WI",647281,389187,345594,926,67,26,243,2.666666667,43,0,4,28,2,9,10,9,24,"Madison","WI"
"5904",31540,"Madison, WI",647281,389187,345594,1251,20,73,480,4.833333333,186,0,11,53,41,81,77,61,48,"Madison","WI"
"5905",31540,"Madison, WI",647281,389187,345594,1113,104,90,285,7.5,451,74,76,9,255,37,190,167,94,"Madison","WI"
"5906",31540,"Madison, WI",647281,389187,345594,1392,3,94,472,6.333333333,400,115,12,149,39,85,159,144,97,"Madison","WI"
"5907",31540,"Madison, WI",647281,389187,345594,1889,4,219,639,4.166666667,96,2,3,49,10,32,40,33,23,"Madison","WI"
"5908",31540,"Madison, WI",647281,389187,345594,1399,13,108,488,2.666666667,352,0,2,317,3,30,64,127,161,"Madison","WI"
"5909",31540,"Madison, WI",647281,389187,345594,1160,0,176,281,12.83333333,21,0,0,11,10,0,3,10,8,"Madison","WI"
"5910",31540,"Madison, WI",647281,389187,345594,657,15,166,120,12.66666667,455,9,104,186,156,0,162,178,115,"Madison","WI"
"5911",31540,"Madison, WI",647281,389187,345594,1101,34,182,325,7.5,386,49,64,173,94,6,93,138,155,"Madison","WI"
"5912",31540,"Madison, WI",647281,389187,345594,953,0,132,253,4,34,0,0,34,0,0,1,19,14,"Madison","WI"
"5913",31540,"Madison, WI",647281,389187,345594,1493,14,65,475,5.333333333,235,7,35,85,108,0,109,72,54,"Madison","WI"
"5914",31540,"Madison, WI",647281,389187,345594,1390,162,383,266,8.5,2261,554,126,967,368,246,685,790,786,"Madison","WI"
"5915",31540,"Madison, WI",647281,389187,345594,1210,15,75,384,2,115,1,4,106,4,0,27,45,43,"Madison","WI"
"5916",31540,"Madison, WI",647281,389187,345594,1412,9,152,384,6.333333333,374,22,5,105,220,22,125,118,131,"Madison","WI"
"5917",31540,"Madison, WI",647281,389187,345594,841,3,148,200,5.666666667,63,25,0,10,14,14,24,22,17,"Madison","WI"
"5918",31540,"Madison, WI",647281,389187,345594,1113,7,67,354,2.5,74,1,2,61,10,0,18,38,18,"Madison","WI"
"5919",31540,"Madison, WI",647281,389187,345594,1370,15,72,431,3.5,55,7,5,33,1,9,24,21,10,"Madison","WI"
"5920",31540,"Madison, WI",647281,389187,345594,1274,12,213,331,8.166666667,258,22,38,68,114,16,109,68,81,"Madison","WI"
"5921",31540,"Madison, WI",647281,389187,345594,2910,8,116,876,3.333333333,113,0,7,63,43,0,40,45,28,"Madison","WI"
"5922",31540,"Madison, WI",647281,389187,345594,1294,15,62,410,5.166666667,285,0,22,166,97,0,72,96,117,"Madison","WI"
"5923",31540,"Madison, WI",647281,389187,345594,1187,1,96,381,2.5,383,0,8,371,2,2,58,104,221,"Madison","WI"
"5924",31540,"Madison, WI",647281,389187,345594,1496,62,263,333,8.5,3253,1134,819,753,318,229,1185,837,1231,"Madison","WI"
"5925",31540,"Madison, WI",647281,389187,345594,840,7,46,278,2.833333333,83,0,11,67,3,2,27,19,37,"Madison","WI"
"5926",31540,"Madison, WI",647281,389187,345594,684,10,25,231,2.833333333,95,9,1,75,1,9,26,48,21,"Madison","WI"
"5927",31540,"Madison, WI",647281,389187,345594,1519,7,64,430,4.333333333,348,19,14,249,61,5,109,100,139,"Madison","WI"
"5928",31540,"Madison, WI",647281,389187,345594,742,9,67,208,10,454,41,61,153,55,144,172,126,156,"Madison","WI"
"5929",31540,"Madison, WI",647281,389187,345594,2826,14,197,837,6,884,69,24,441,334,16,182,433,269,"Madison","WI"
"5930",31540,"Madison, WI",647281,389187,345594,1834,111,479,312,18.5,958,24,151,290,389,104,242,298,418,"Madison","WI"
"5931",31540,"Madison, WI",647281,389187,345594,2510,164,732,323,14.83333333,2763,107,1508,233,567,348,545,746,1472,"Madison","WI"
"5932",31540,"Madison, WI",647281,389187,345594,1104,26,185,184,12.16666667,1327,11,292,137,878,9,656,264,407,"Madison","WI"
"5933",31540,"Madison, WI",647281,389187,345594,2350,42,375,301,14.66666667,1246,16,522,213,451,44,199,511,536,"Madison","WI"
"5934",31540,"Madison, WI",647281,389187,345594,1005,65,106,120,16.66666667,151,55,6,26,64,0,55,51,45,"Madison","WI"
"5935",31540,"Madison, WI",647281,389187,345594,731,0,201,161,13.16666667,67,0,13,7,47,0,10,28,29,"Madison","WI"
"5936",31540,"Madison, WI",647281,389187,345594,2768,87,520,467,15.16666667,5068,1097,1514,77,2109,271,1197,1625,2246,"Madison","WI"
"5937",31540,"Madison, WI",647281,389187,345594,638,16,70,200,10,18,0,4,8,5,1,6,2,10,"Madison","WI"
"5938",31540,"Madison, WI",647281,389187,345594,608,16,64,209,12.33333333,98,10,1,28,16,43,44,33,21,"Madison","WI"
"5939",31540,"Madison, WI",647281,389187,345594,960,50,490,66,15.66666667,1793,15,600,63,1004,111,243,621,929,"Madison","WI"
"5940",31540,"Madison, WI",647281,389187,345594,2921,34,530,686,12,59,10,5,10,19,15,30,22,7,"Madison","WI"
"5941",31540,"Madison, WI",647281,389187,345594,1348,202,512,144,14.33333333,180,15,52,3,36,74,57,65,58,"Madison","WI"
"5942",31540,"Madison, WI",647281,389187,345594,1500,125,456,251,17.5,293,4,50,73,100,66,101,69,123,"Madison","WI"
"5943",31540,"Madison, WI",647281,389187,345594,1075,0,245,272,18.16666667,599,47,23,148,250,131,174,205,220,"Madison","WI"
"5944",31540,"Madison, WI",647281,389187,345594,1335,0,281,269,14.83333333,143,0,0,0,143,0,34,41,68,"Madison","WI"
"5945",31540,"Madison, WI",647281,389187,345594,1530,49,512,312,17.33333333,3172,110,49,745,1868,400,877,937,1358,"Madison","WI"
"5946",31540,"Madison, WI",647281,389187,345594,1335,91,315,256,18.66666667,1428,262,263,269,302,332,399,551,478,"Madison","WI"
"5947",31540,"Madison, WI",647281,389187,345594,1284,65,420,245,18.33333333,516,31,77,155,141,112,156,216,144,"Madison","WI"
"5948",31540,"Madison, WI",647281,389187,345594,960,69,313,154,13,1697,0,1625,0,61,11,108,578,1011,"Madison","WI"
"5949",31540,"Madison, WI",647281,389187,345594,1272,33,415,211,17.5,772,19,117,450,45,141,140,352,280,"Madison","WI"
"5950",31540,"Madison, WI",647281,389187,345594,1563,14,308,415,17.33333333,240,1,0,34,114,91,96,75,69,"Madison","WI"
"5951",31540,"Madison, WI",647281,389187,345594,2078,86,494,372,16.33333333,332,68,0,11,171,82,176,120,36,"Madison","WI"
"5952",31540,"Madison, WI",647281,389187,345594,1470,32,336,339,16,932,62,60,261,341,208,355,311,266,"Madison","WI"
"5953",31540,"Madison, WI",647281,389187,345594,1213,69,359,231,15.16666667,496,17,0,6,255,218,332,138,26,"Madison","WI"
"5954",31540,"Madison, WI",647281,389187,345594,1026,113,165,263,16.83333333,1856,42,126,1042,605,41,422,520,914,"Madison","WI"
"5955",31540,"Madison, WI",647281,389187,345594,1596,13,332,366,14.33333333,157,0,1,27,120,9,34,52,71,"Madison","WI"
"5956",31540,"Madison, WI",647281,389187,345594,1996,36,335,316,13.66666667,188,16,6,0,125,41,91,55,42,"Madison","WI"
"5957",31540,"Madison, WI",647281,389187,345594,1159,0,169,311,11.66666667,52,0,6,1,23,22,14,13,25,"Madison","WI"
"5958",31540,"Madison, WI",647281,389187,345594,1392,17,133,416,13.66666667,137,0,0,0,137,0,36,37,64,"Madison","WI"
"5959",31540,"Madison, WI",647281,389187,345594,1096,14,132,286,11.5,17,0,0,2,15,0,3,12,2,"Madison","WI"
"5960",31540,"Madison, WI",647281,389187,345594,1006,43,66,312,11.5,53,0,0,0,53,0,19,8,26,"Madison","WI"
"5961",31540,"Madison, WI",647281,389187,345594,1183,58,214,212,14.33333333,1737,335,6,135,1151,110,814,570,353,"Madison","WI"
"5962",31540,"Madison, WI",647281,389187,345594,919,16,161,218,14.83333333,533,0,20,255,215,43,163,182,188,"Madison","WI"
"5963",31540,"Madison, WI",647281,389187,345594,1614,45,250,347,13.83333333,978,121,28,449,139,241,378,339,261,"Madison","WI"
"5964",31540,"Madison, WI",647281,389187,345594,1270,0,35,424,12.5,77,0,2,0,75,0,9,21,47,"Madison","WI"
"5965",31540,"Madison, WI",647281,389187,345594,908,28,58,279,13.83333333,34,0,6,10,10,8,18,7,9,"Madison","WI"
"5966",31540,"Madison, WI",647281,389187,345594,849,53,167,130,13,3294,96,1731,954,423,90,308,637,2349,"Madison","WI"
"5967",31540,"Madison, WI",647281,389187,345594,866,36,94,238,12.5,36,0,24,0,12,0,14,13,9,"Madison","WI"
"5968",31540,"Madison, WI",647281,389187,345594,1834,57,298,374,10.83333333,27,0,10,0,15,2,8,13,6,"Madison","WI"
"5969",31540,"Madison, WI",647281,389187,345594,2358,128,319,442,14.5,255,16,33,17,189,0,77,89,89,"Madison","WI"
"5970",31540,"Madison, WI",647281,389187,345594,1634,30,265,352,12.5,98,29,8,11,39,11,39,35,24,"Madison","WI"
"5971",31540,"Madison, WI",647281,389187,345594,921,40,85,222,14.66666667,896,206,18,131,480,61,277,316,303,"Madison","WI"
"5972",31540,"Madison, WI",647281,389187,345594,791,34,104,165,14.66666667,503,219,4,0,280,0,160,167,176,"Madison","WI"
"5973",31540,"Madison, WI",647281,389187,345594,1265,50,240,349,14,1052,307,41,236,387,81,317,402,333,"Madison","WI"
"5974",31540,"Madison, WI",647281,389187,345594,1933,3,209,632,7.5,381,60,82,27,156,56,115,118,148,"Madison","WI"
"5975",31540,"Madison, WI",647281,389187,345594,1059,7,52,367,3.5,92,0,3,48,22,19,28,28,36,"Madison","WI"
"5976",31540,"Madison, WI",647281,389187,345594,3018,99,255,739,8.333333333,1027,251,49,139,476,112,406,299,322,"Madison","WI"
"5977",31540,"Madison, WI",647281,389187,345594,1398,16,399,261,14.16666667,2113,247,478,464,778,146,519,628,966,"Madison","WI"
"5978",31540,"Madison, WI",647281,389187,345594,1301,7,57,396,5.166666667,283,9,1,162,46,65,82,100,101,"Madison","WI"
"5979",31540,"Madison, WI",647281,389187,345594,1596,0,54,538,6.166666667,154,6,25,35,46,42,52,54,48,"Madison","WI"
"5980",31540,"Madison, WI",647281,389187,345594,1461,111,525,162,12,136,0,8,13,115,0,63,44,29,"Madison","WI"
"5981",31540,"Madison, WI",647281,389187,345594,768,103,218,147,13.5,6261,637,2574,1770,1193,87,865,1766,3630,"Madison","WI"
"5982",31540,"Madison, WI",647281,389187,345594,1574,4,85,510,4.333333333,109,27,15,49,18,0,35,46,28,"Madison","WI"
"5983",31540,"Madison, WI",647281,389187,345594,1315,77,47,313,15.83333333,395,0,3,13,379,0,116,74,205,"Madison","WI"
"5984",31540,"Madison, WI",647281,389187,345594,1110,0,228,279,15.16666667,181,85,0,67,25,4,53,41,87,"Madison","WI"
"5985",31540,"Madison, WI",647281,389187,345594,677,46,198,130,14.5,1198,74,15,25,1038,46,184,305,709,"Madison","WI"
"5986",31540,"Madison, WI",647281,389187,345594,2463,24,367,659,8,1652,594,55,421,497,85,678,426,548,"Madison","WI"
"5987",31540,"Madison, WI",647281,389187,345594,2351,21,191,607,14.16666667,482,24,52,59,261,86,211,151,120,"Madison","WI"
"5988",31540,"Madison, WI",647281,389187,345594,1561,11,82,481,5.666666667,695,64,44,454,69,64,169,212,314,"Madison","WI"
"5989",31540,"Madison, WI",647281,389187,345594,2142,5,131,739,4.333333333,343,26,6,210,67,34,97,103,143,"Madison","WI"
"5990",31540,"Madison, WI",647281,389187,345594,708,31,171,182,11.5,265,65,6,30,68,96,145,67,53,"Madison","WI"
"5991",31540,"Madison, WI",647281,389187,345594,1612,0,243,390,11.33333333,2217,23,66,8,2087,33,184,823,1210,"Madison","WI"
"5992",31540,"Madison, WI",647281,389187,345594,2120,33,435,496,15.5,227,18,9,10,108,82,94,69,64,"Madison","WI"
"5993",31540,"Madison, WI",647281,389187,345594,1508,18,121,455,13.5,38,0,6,5,19,8,11,16,11,"Madison","WI"
"5994",31540,"Madison, WI",647281,389187,345594,6936,123,1350,1803,13.33333333,13960,736,5015,2024,5153,1032,1946,3366,8648,"Madison","WI"
"5995",31540,"Madison, WI",647281,389187,345594,1128,6,75,310,3.333333333,351,2,12,306,26,5,50,88,213,"Madison","WI"
"5996",31540,"Madison, WI",647281,389187,345594,971,29,207,170,15.5,553,308,5,95,111,34,147,243,163,"Madison","WI"
"5997",31540,"Madison, WI",647281,389187,345594,1444,20,341,330,16.66666667,471,65,80,102,186,38,222,114,135,"Madison","WI"
"5998",31540,"Madison, WI",647281,389187,345594,891,26,219,224,15.83333333,1038,43,522,222,244,7,141,355,542,"Madison","WI"
"5999",31540,"Madison, WI",647281,389187,345594,1231,14,219,394,15.33333333,274,18,4,11,169,72,182,66,26,"Madison","WI"
"6000",31540,"Madison, WI",647281,389187,345594,810,16,158,245,15.5,218,69,4,11,81,53,89,77,52,"Madison","WI"
"6001",31540,"Madison, WI",647281,389187,345594,1228,0,260,297,14.83333333,98,0,13,5,40,40,44,26,28,"Madison","WI"
"6002",31540,"Madison, WI",647281,389187,345594,831,19,100,263,12.5,2128,34,1717,5,359,13,70,137,1921,"Madison","WI"
"6003",31540,"Madison, WI",647281,389187,345594,1992,33,436,506,15.66666667,471,13,33,6,340,79,132,129,210,"Madison","WI"
"6004",31540,"Madison, WI",647281,389187,345594,1465,152,170,298,14,663,13,57,7,517,69,114,200,349,"Madison","WI"
"6005",31540,"Madison, WI",647281,389187,345594,2427,21,287,708,12.33333333,406,30,12,4,311,49,139,124,143,"Madison","WI"
